invited,user_reco,evt_p_reco,evt_c_reco,user_pop,frnd_infl,evt_pop,interested,not_interested
0,-5.80919408004e-05,-0.0002948982601,-0.0002948982601,0.000401996367561,0.0,9.20206586379e-06,0,0
0,-5.80919408004e-05,0.0,0.0,0.000401996367561,0.0,6.90154939784e-06,0,0
0,-5.80919408004e-05,-0.00023821851523,-0.00023821851523,0.000401996367561,0.0,-4.60103293189e-06,0,0
0,-5.80919408004e-05,0.0,0.0,0.000401996367561,0.0,-4.60103293189e-06,0,0
0,-5.80919408004e-05,-0.00012657342849,-0.00012657342849,0.000401996367561,0.0,9.20206586379e-06,1,0
0,-0.00010418658742,0.0,0.0,7.23593461609e-05,0.0,6.44144610465e-05,0,0
0,-0.00010418658742,0.23907813487,0.23907813487,7.23593461609e-05,0.0,2.30051646595e-05,0,0
0,-0.00010418658742,0.0,0.0,7.23593461609e-05,0.0,3.22072305233e-05,0,0
0,-0.00010418658742,0.0,0.0,7.23593461609e-05,0.0,9.20206586379e-05,1,0
0,-0.00010418658742,0.0,0.0,7.23593461609e-05,0.0,4.60103293189e-05,0,0
0,-0.00010418658742,0.0,0.0,7.23593461609e-05,0.0,1.38030987957e-05,0,0
0,-7.45267551051e-05,-0.000256367656998,-0.000256367656998,0.000386988503172,0.0,-0.000163336669082,0,0
0,-7.45267551051e-05,0.00631525165874,0.00631525165874,0.000386988503172,0.0,6.90154939784e-06,0,0
0,-7.45267551051e-05,-0.000379309268211,-0.000379309268211,0.000386988503172,0.0,9.66216915698e-05,0,0
0,-7.45267551051e-05,-0.000160871726695,-0.000160871726695,0.000386988503172,0.0,4.3709812853e-05,0,0
0,-7.45267551051e-05,-0.000171044485378,-0.000171044485378,0.000386988503172,0.0,-1.84041317276e-05,1,0
0,-7.45267551051e-05,-0.000238930394454,-0.000238930394454,0.000386988503172,0.0,3.91087799211e-05,0,0
0,-0.000159946637248,0,0,1.23278886052e-05,0.0,1.84041317276e-05,0,0
0,-0.000159946637248,0,0,1.23278886052e-05,0.0,0.000140331504423,1,0
0,-0.000159946637248,0,0,1.23278886052e-05,0.0,-2.30051646595e-06,0,0
0,-0.000159946637248,0,0,1.23278886052e-05,0.0,-7.13160104443e-05,0,0
0,-9.09666375184e-05,0.329853895085,0.329853895085,0.000242537808428,0.0,6.90154939784e-06,0,0
0,-9.09666375184e-05,0.0,0.0,0.000242537808428,0.0,9.20206586379e-06,1,0
0,-9.09666375184e-05,0.0,0.0,0.000242537808428,0.0,0.000345077469892,1,0
0,-9.09666375184e-05,0.0,0.0,0.000242537808428,0.0,2.30051646595e-06,0,0
0,-9.09666375184e-05,-0.000179036843105,-0.000179036843105,0.000242537808428,0.0,-0.000112725306831,0,0
0,-9.09666375184e-05,0.0,0.0,0.000242537808428,0.0,1.61036152616e-05,0,0
0,-9.09666375184e-05,0.0,0.0,0.000242537808428,0.0,0.000108124273899,0,0
0,0,-0.000443424836305,-0.000443424836305,0.00045988384449,0.0,2.53056811254e-05,0,0
0,0,-0.000280964603261,-0.000280964603261,0.00045988384449,0.0,1.84041317276e-05,0,0
0,0,-0.000378250029227,-0.000378250029227,0.00045988384449,0.0,-1.61036152616e-05,0,0
0,0,-0.000354697188457,-0.000354697188457,0.00045988384449,0.0,0.000326673338164,0,0
0,0,-0.000398009873943,-0.000398009873943,0.00045988384449,0.0,6.90154939784e-06,1,0
0,0,-0.000160871726695,-0.000160871726695,0.00045988384449,0.0,4.3709812853e-05,1,0
0,0,-0.000366299606337,-0.000366299606337,0.00045988384449,0.0,-2.30051646595e-05,1,0
0,0,-0.000281301906735,-0.000281301906735,0.00045988384449,0.0,-6.90154939784e-05,1,0
0,0,-0.000171044485378,-0.000171044485378,0.00045988384449,0.0,-1.84041317276e-05,0,0
0,-8.98336196571e-05,0.0,0.0,0.000157314578505,0.0,2.53056811254e-05,0,0
0,-8.98336196571e-05,0.255361135817,0.255361135817,0.000157314578505,0.0,4.60103293189e-06,0,0
0,-8.98336196571e-05,0.0,0.0,0.000157314578505,0.0,6.44144610465e-05,0,0
0,-8.98336196571e-05,0.0,0.0,0.000157314578505,0.0,2.30051646595e-05,1,0
0,-8.98336196571e-05,0.255355701417,0.255355701417,0.000157314578505,0.0,1.15025823297e-05,0,0
0,-8.98336196571e-05,0.257723127185,0.257723127185,0.000157314578505,0.0,3.91087799211e-05,0,0
0,0,-0.00014744913005,-0.00014744913005,6.8071384907e-05,0.0,1.61036152616e-05,0,1
0,0,-0.00014744913005,-0.00014744913005,6.8071384907e-05,0.0,7.13160104443e-05,0,1
0,0,-4.21283281302e-05,-4.21283281302e-05,6.8071384907e-05,0.0,2.07046481935e-05,1,0
0,0,-0.166977787468,-0.166977787468,6.8071384907e-05,0.0,-0.000117326339763,0,0
0,0,-3.27664733445e-05,-3.27664733445e-05,6.8071384907e-05,0.0,2.30051646595e-06,0,0
0,0,-0.00014744913005,-0.00014744913005,6.8071384907e-05,0.0,8.7419625706e-05,0,0
0,0,-0.101760563595,-0.101760563595,6.8071384907e-05,0.0,1.15025823297e-05,0,0
0,0,-0.00014744913005,-0.00014744913005,6.8071384907e-05,0.0,9.20206586379e-06,0,0
0,0,0.0232483430081,0.0232483430081,0.00111701390666,0.0,-3.91087799211e-05,0,0
0,0,-0.000276612765429,-0.000276612765429,0.00111701390666,0.0,0.000496911556644,0,0
0,0,-0.00250192726153,-0.00250192726153,0.00111701390666,0.0,0.0,1,0
1,0,-0.00467727195371,-0.00467727195371,0.00111701390666,0.0,6.90154939784e-05,0,0
0,0,0.032484935897,0.032484935897,0.00111701390666,0.0,0.000140331504423,0,0
1,0,-0.00400580445334,-0.00400580445334,0.00111701390666,0.0,1.61036152616e-05,0,0
0,-9.43536419905e-05,0,0,7.87912880419e-05,0.0,-0.000577429632953,0,0
0,-9.43536419905e-05,0.0,0.0,7.87912880419e-05,0.0,0.0,1,0
0,-9.43536419905e-05,0.0,0.0,7.87912880419e-05,0.0,4.60103293189e-06,0,0
0,-9.43536419905e-05,0.146832966917,0.146832966917,7.87912880419e-05,0.0,-3.22072305233e-05,0,0
0,-9.43536419905e-05,0.0,0.0,7.87912880419e-05,0.0,1.15025823297e-05,0,0
0,-9.43536419905e-05,0,0,7.87912880419e-05,0.0,0.0,1,0
0,-9.43536419905e-05,0.0,0.0,7.87912880419e-05,0.0,1.38030987957e-05,0,0
0,0,0.211820227002,0.211820227002,0.000148202660841,0.0,5.52123951827e-05,1,0
0,0,0.503566796859,0.503566796859,0.000148202660841,0.0,5.52123951827e-05,0,0
0,0,0.0493513667493,0.0493513667493,0.000148202660841,0.0,9.20206586379e-06,0,0
0,0,0.503566796859,0.503566796859,0.000148202660841,0.0,3.45077469892e-05,0,0
0,0,0.0274608063876,0.0274608063876,0.000148202660841,0.0,6.21139445806e-05,0,0
0,0,0.327717254207,0.327717254207,0.000148202660841,0.0,0.000547522918895,0,0
0,0,0.0812498219683,0.0812498219683,0.000148202660841,0.0,-0.000140331504423,1,0
0,-7.45267551051e-05,0.0,0.0,0.000380020566134,0.0,0.0,0,0
0,-7.45267551051e-05,0.0,0,0.000380020566134,0.0,8.511910924e-05,1,0
0,-7.45267551051e-05,0.49985255087,0.49985255087,0.000380020566134,0.0,-0.000128828922093,0,0
0,-7.45267551051e-05,0,0,0.000380020566134,0.0,0.000280663008845,0,0
0,-7.45267551051e-05,0.49985255087,0,0.000380020566134,0.0,5.06113622508e-05,0,0
0,-7.45267551051e-05,-0.000135474494345,-0.000135474494345,0.000380020566134,0.0,5.52123951827e-05,0,0
0,0.019718964838,0.00769396450386,0.00769396450386,0.00113121777832,0.0,3.91087799211e-05,1,0
0,-6.86100470028e-05,-0.000302213424473,-0.000302213424473,0.00113121777832,0.0,-6.90154939784e-06,0,0
0,0.0112657622345,0.0362035104749,0.0362035104749,0.00113121777832,0.0,6.90154939784e-06,1,0
0,-6.86100470028e-05,0.497783745916,0.497783745916,0.00113121777832,0.0,5.06113622508e-05,0,0
0,-6.86100470028e-05,0.559849893113,0.559849893113,0.00113121777832,0.0,4.1409296387e-05,1,0
0,0.0112657622345,0.0138917203839,0.0138917203839,0.00113121777832,0.0,5.75129116487e-05,1,0
0,-6.86100470028e-05,0.824264042247,0.824264042247,0.00113121777832,0.0,-9.20206586379e-06,0,0
0,0.0193693155278,0.0081455290859,0.0081455290859,0.00113121777832,0.0,-0.000163336669082,1,0
0,0.0106266702838,0.00347155181159,0.00347155181159,0.00113121777832,0.0,-1.84041317276e-05,1,0
0,0.0307036878093,0.00230233379805,0.00230233379805,0.00113121777832,0.0,4.3709812853e-05,1,0
0,-0.00010071261498,0.133458202726,0.133458202726,0.000266657590482,0.0,3.91087799211e-05,0,0
0,-0.00010071261498,0.493249245441,0.493249245441,0.000266657590482,0.0,4.60103293189e-06,0,0
0,-0.00010071261498,0.19362755802,0.19362755802,0.000266657590482,0.0,-9.20206586379e-06,0,0
1,-0.00010071261498,-0.000278267805753,-0.000278267805753,0.000266657590482,0.0,4.60103293189e-06,1,0
0,-0.00010071261498,0.191400249066,0.191400249066,0.000266657590482,0.0,1.15025823297e-05,0,0
0,-0.00010071261498,0.0,0.0,0.000266657590482,0.0,-6.90154939784e-05,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,4.60103293189e-05,0,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,-0.000144932537355,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,9.20206586379e-06,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,0.0,0,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,-5.98134281146e-05,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,9.20206586379e-06,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,-2.30051646595e-06,0,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,2.07046481935e-05,0,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,-8.511910924e-05,0,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,2.07046481935e-05,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,-9.20206586379e-06,1,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,-2.53056811254e-05,1,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,7.13160104443e-05,1,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,1.15025823297e-05,0,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,-6.90154939784e-06,1,0
0,0,0.251923545091,0.251923545091,1.44718692322e-05,0.0,1.15025823297e-05,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,5.29118787168e-05,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,-2.30051646595e-06,0,0
0,0,0.285630029069,0.285630029069,1.44718692322e-05,0.0,0.0,0,0
0,0.000148243047183,-0.0014707131154,-0.0014707131154,0.000143914699587,0.0,-4.60103293189e-06,0,0
0,0.000148243047183,-5.01306517013e-05,-5.01306517013e-05,0.000143914699587,0.0,4.3709812853e-05,0,0
0,0.000148243047183,0.0,0.0,0.000143914699587,0.0,0.000223150097197,1,0
0,0.000148243047183,-0.000872468160881,-0.000872468160881,0.000143914699587,0.0,4.83108457849e-05,0,0
1,0.000148243047183,-0.00308732430765,-0.00308732430765,0.000143914699587,0.0,0.000115025823297,0,0
0,0.000148243047183,0,0,0.000143914699587,0.0,3.68082634551e-05,1,0
0,0.000148243047183,-0.00149401997329,-0.00149401997329,0.000143914699587,0.0,2.30051646595e-06,0,0
0,-7.45267551051e-05,-0.000256367656998,-0.000256367656998,0.000190546278224,0.0,-0.000163336669082,0,0
0,-7.45267551051e-05,0.0062839387803,0.0062839387803,0.000190546278224,0.0,6.90154939784e-06,0,0
0,-7.45267551051e-05,-0.000238930394454,-0.000238930394454,0.000190546278224,0.0,3.91087799211e-05,0,0
0,-7.45267551051e-05,0.0365268953024,0.0365268953024,0.000190546278224,0.0,4.60103293189e-06,0,0
0,-7.45267551051e-05,-0.000160871726695,-0.000160871726695,0.000190546278224,0.0,4.3709812853e-05,1,0
0,-7.45267551051e-05,-0.000171044485378,-0.000171044485378,0.000190546278224,0.0,-1.84041317276e-05,0,0
0,0,-0.000294902414733,-0.000294902414733,0.000222169992472,0.0,5.98134281146e-05,1,0
0,0,0.0447662053936,0.0447662053936,0.000222169992472,0.0,3.91087799211e-05,0,0
0,0,-0.000295980836989,-0.000295980836989,0.000222169992472,0.0,-0.000110424790365,0,0
0,0,-0.000276612765429,-0.000276612765429,0.000222169992472,0.0,0.000496911556644,0,0
0,0,-0.000404494788616,-0.000404494788616,0.000222169992472,0.0,0.000172538734946,0,0
0,0,0.0695643502601,0.0695643502601,0.000222169992472,0.0,5.06113622508e-05,0,0
0,-4.66821399534e-05,-0.000276612765429,-0.000276612765429,0.000808548693954,0.0,0.000496911556644,0,0
0,-4.66821399534e-05,-0.00084243650977,-0.00084243650977,0.000808548693954,0.0,4.60103293189e-05,0,0
0,-4.66821399534e-05,-0.000822885743558,-0.000822885743558,0.000808548693954,0.0,-3.91087799211e-05,0,0
0,-4.66821399534e-05,0.0452455144016,0.0452455144016,0.000808548693954,0.0,0.000322072305233,0,0
0,-4.66821399534e-05,-0.000738546501929,-0.000738546501929,0.000808548693954,0.0,3.68082634551e-05,1,0
0,-4.66821399534e-05,-0.00108174100061,-0.00108174100061,0.000808548693954,0.0,0.000140331504423,0,0
0,-0.000104125171122,-0.00271556473298,-0.00271556473298,6.45874163881e-05,0.0,-0.000121927372695,0,0
0,-0.000104125171122,-0.00389699632299,-0.00389699632299,6.45874163881e-05,0.0,2.30051646595e-05,1,0
0,-0.000104125171122,0.0109740990331,0.0109740990331,6.45874163881e-05,0.0,0.000496911556644,0,0
0,-0.000104125171122,0.0133604403361,0.0133604403361,6.45874163881e-05,0.0,-9.20206586379e-06,0,0
0,-0.000104125171122,0.0957553263039,0.0957553263039,6.45874163881e-05,0.0,1.15025823297e-05,0,0
0,-0.000104125171122,-0.00139507611312,-0.00139507611312,6.45874163881e-05,0.0,6.90154939784e-06,0,0
0,-0.000104125171122,-0.0028572247389,-0.0028572247389,6.45874163881e-05,0.0,4.1409296387e-05,1,0
0,-0.000104125171122,0.0496928667259,0.0496928667259,6.45874163881e-05,0.0,1.15025823297e-05,0,0
0,-0.000104125171122,-0.000333336411819,-0.000333336411819,6.45874163881e-05,0.0,-3.91087799211e-05,0,0
0,-0.000104125171122,0.0389655337063,0.0389655337063,6.45874163881e-05,0.0,0.0,0,0
0,-0.000104125171122,-0.00082933481904,-0.00082933481904,6.45874163881e-05,0.0,0.0,0,0
0,-0.000104125171122,-0.00250192726153,-0.00250192726153,6.45874163881e-05,0.0,0.0,0,0
0,-0.000113243061641,-0.00028182339404,-0.00028182339404,0.00128585238104,0.0,5.06113622508e-05,1,0
0,-0.000113243061641,0.0560428362582,0.0560428362582,0.00128585238104,0.0,2.53056811254e-05,0,0
0,-0.000113243061641,0.0870467090186,0.0870467090186,0.00128585238104,0.0,3.68082634551e-05,0,0
0,-0.000113243061641,0.087790317391,0.087790317391,0.00128585238104,0.0,3.91087799211e-05,0,0
0,-0.000113243061641,0.0206810967731,0.0206810967731,0.00128585238104,0.0,4.60103293189e-06,0,0
0,-0.000113243061641,0.101775274458,0.101775274458,0.00128585238104,0.0,1.15025823297e-05,0,0
0,-0.000138793788371,-0.00115429602546,-0.00115429602546,0.000313557166697,0.0,3.45077469892e-05,0,0
0,-0.000138793788371,0.0,0.0,0.000313557166697,0.0,6.90154939784e-06,0,0
0,-0.000138793788371,-0.00119029562561,-0.00119029562561,0.000313557166697,0.0,0.0,0,0
0,-0.000138793788371,-0.000101173559146,-0.000101173559146,0.000313557166697,0.0,2.30051646595e-06,1,0
0,-0.000138793788371,-0.00115846081685,-0.00115846081685,0.000313557166697,0.0,2.30051646595e-06,0,0
0,-0.000138793788371,-0.00276498725018,-0.00276498725018,0.000313557166697,0.0,3.68082634551e-05,0,0
0,-8.37857231613e-05,0,0,0.0010744022917,0.0,-2.07046481935e-05,0,0
0,-8.37857231613e-05,0,0,0.0010744022917,0.0,9.20206586379e-06,1,0
0,-8.37857231613e-05,0.0,0.0,0.0010744022917,0.0,0.0,0,0
0,-8.37857231613e-05,0,0,0.0010744022917,0.0,3.68082634551e-05,0,0
0,-8.37857231613e-05,0,0,0.0010744022917,0.0,4.60103293189e-05,0,0
0,-8.37857231613e-05,0,0,0.0010744022917,0.0,0.0,1,0
0,0,-0.535150953772,-0.535150953772,0.00021091409418,0.0,2.30051646595e-06,1,0
0,0,0.0204781693873,0.0204781693873,0.00021091409418,0.0,-1.38030987957e-05,0,1
0,0,-1.00029489826,-1.00029489826,0.00021091409418,0.0,3.22072305233e-05,0,0
0,0,-0.535150953772,-0.535150953772,0.00021091409418,0.0,0.0,0,0
0,0,-0.00987223087007,-0.00987223087007,0.00021091409418,0.0,2.99067140573e-05,0,0
0,0,-0.535150953772,-0.535150953772,0.00021091409418,0.0,1.38030987957e-05,0,0
0,0,0.0,0.0,0.000159994554289,0.0,1.61036152616e-05,0,0
0,0,0.0,0.0,0.000159994554289,0.0,4.83108457849e-05,0,0
1,0,0.0,0.0,0.000159994554289,0.0,6.90154939784e-05,0,0
0,0,0.0,0.0,0.000159994554289,0.0,3.45077469892e-05,1,0
0,0,0.0,0.0,0.000159994554289,0.0,1.15025823297e-05,1,0
0,0,0.337700338903,0.337700338903,0.000159994554289,0.0,3.91087799211e-05,0,0
0,0,0.0,0.0,0.000159994554289,0.0,5.52123951827e-05,0,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,0.000105823757434,0,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,2.07046481935e-05,1,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,0.000439398644996,0,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,-6.90154939784e-06,0,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,3.68082634551e-05,1,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,1.15025823297e-05,0,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,2.30051646595e-05,1,0
0,-0.000122977886659,0.0,0.0,0.000104251057987,0.0,-1.15025823297e-05,1,0
0,-0.000122977886659,0.481456906515,0.481456906515,0.000104251057987,0.0,1.84041317276e-05,0,0
0,-7.26055685179e-05,0.0103984041169,0.0103984041169,6.3783423653e-05,0.0,1.84041317276e-05,0,0
0,-7.26055685179e-05,0.0209493289991,0.0209493289991,6.3783423653e-05,0.0,6.90154939784e-06,0,0
0,-7.26055685179e-05,-0.167010968674,-0.167010968674,6.3783423653e-05,0.0,6.90154939784e-06,1,0
0,-7.26055685179e-05,0.0209493289991,0.0209493289991,6.3783423653e-05,0.0,3.45077469892e-05,0,0
0,-7.26055685179e-05,0.0209493289991,0.0209493289991,6.3783423653e-05,0.0,3.22072305233e-05,0,0
0,-7.26055685179e-05,-0.172710531342,-0.172710531342,6.3783423653e-05,0.0,0.000101222724502,0,1
0,-7.26055685179e-05,0.000745491493172,0.000745491493172,6.3783423653e-05,0.0,-3.45077469892e-05,0,1
0,-7.26055685179e-05,0.0209493289991,0.0209493289991,6.3783423653e-05,0.0,1.38030987957e-05,0,0
0,-0.000372633775525,-0.000272807756988,-0.000272807756988,0.000388596488642,0.0,-0.000156435119684,0,0
0,-0.000372633775525,-8.04268433942e-05,-8.04268433942e-05,0.000388596488642,0.0,2.53056811254e-05,0,0
0,-0.000372633775525,-7.21941554797e-05,-7.21941554797e-05,0.000388596488642,0.0,4.60103293189e-06,1,0
0,-0.000372633775525,-0.000497818082963,-0.000497818082963,0.000388596488642,0.0,-1.38030987957e-05,0,0
0,-0.000372633775525,-8.21467640572e-05,-8.21467640572e-05,0.000388596488642,0.0,-0.000347377986358,0,0
0,-0.000372633775525,-5.51596230071e-05,-5.51596230071e-05,0.000388596488642,0.0,1.84041317276e-05,0,0
0,-6.5357996331e-05,-0.00021276531148,-0.00021276531148,0.000488559585376,0.0,-4.60103293189e-06,0,0
0,-6.5357996331e-05,0.0,0.0,0.000488559585376,0.0,3.91087799211e-05,1,0
0,-6.5357996331e-05,0.147492546491,0.147492546491,0.000488559585376,0.0,3.22072305233e-05,0,0
0,-6.5357996331e-05,0.212787624113,0.212787624113,0.000488559585376,0.0,2.99067140573e-05,0,0
0,-6.5357996331e-05,-0.000137405502021,-0.000137405502021,0.000488559585376,0.0,0.000246155261856,0,0
0,-6.5357996331e-05,0.0,0.0,0.000488559585376,0.0,9.20206586379e-05,0,0
0,0,-0.00285720098393,-0.00285720098393,6.88753776421e-05,0.0,0.0,1,0
0,0,0.00673897815381,0.00673897815381,6.88753776421e-05,0.0,3.91087799211e-05,0,0
0,0,0.0424931246675,0.0424931246675,6.88753776421e-05,0.0,3.91087799211e-05,0,0
0,0,0.00445852984996,0.00445852984996,6.88753776421e-05,0.0,9.66216915698e-05,0,0
0,-3.55010062333e-05,0.0429193113254,0.0429193113254,0.000152222624516,0.0,2.76061975914e-05,0,0
0,-3.55010062333e-05,-0.000884694780301,-0.000884694780301,0.000152222624516,0.0,-1.38030987957e-05,1,0
0,-3.55010062333e-05,0,0,0.000152222624516,0.0,1.84041317276e-05,0,0
0,-3.55010062333e-05,-0.000389839154117,-0.000389839154117,0.000152222624516,0.0,1.38030987957e-05,0,0
0,-3.55010062333e-05,-0.000884694780301,-0.000884694780301,0.000152222624516,0.0,2.99067140573e-05,0,0
0,-3.55010062333e-05,-0.000884694780301,-0.000884694780301,0.000152222624516,0.0,-4.60103293189e-06,0,0
0,0.0,-0.00116500757993,-0.00116500757993,0.000782016933695,0.0,6.90154939784e-06,0,0
0,0.0,0.00107439930322,0.00107439930322,0.000782016933695,0.0,4.3709812853e-05,0,0
0,0.0,0.0779508665397,0.0779508665397,0.000782016933695,0.0,5.29118787168e-05,0,0
0,0.0,0.0197530491493,0.0197530491493,0.000782016933695,0.0,-9.66216915698e-05,0,0
0,0.0,0.0181887281366,0.0181887281366,0.000782016933695,0.0,2.76061975914e-05,0,0
0,0.0,-0.00333922692545,-0.00333922692545,0.000782016933695,0.0,-2.30051646595e-06,1,0
0,-9.70109545622e-05,-7.02663402682e-05,-7.02663402682e-05,0.000247361764839,0.0,1.38030987957e-05,0,0
0,-9.70109545622e-05,0.0,0.0,0.000247361764839,0.0,0.000223150097197,0,0
0,-9.70109545622e-05,0.0,0.0,0.000247361764839,0.0,1.38030987957e-05,0,0
0,-9.70109545622e-05,-0.000127872291775,-0.000127872291775,0.000247361764839,0.0,8.28185927741e-05,0,0
0,-9.70109545622e-05,0.0,0.0,0.000247361764839,0.0,0.0,1,0
0,-9.70109545622e-05,-5.01306517013e-05,-5.01306517013e-05,0.000247361764839,0.0,4.3709812853e-05,1,0
0,-9.70109545622e-05,-8.84184065621e-05,-8.84184065621e-05,0.000247361764839,0.0,6.44144610465e-05,0,0
0,-0.000136585008443,0.195514584397,0.195514584397,0.00017795039204,0.0,2.30051646595e-06,0,0
0,-0.000136585008443,-3.71460930813e-05,-3.71460930813e-05,0.00017795039204,0.0,2.76061975914e-05,0,0
0,-0.000136585008443,0.470687378826,0.470687378826,0.00017795039204,0.0,5.98134281146e-05,0,0
0,-0.000136585008443,0.470687378826,0.470687378826,0.00017795039204,0.0,4.1409296387e-05,0,0
0,-0.000136585008443,0.0,0.0,0.00017795039204,0.0,2.53056811254e-05,1,0
1,-0.000136585008443,0.139352741001,0.139352741001,0.00017795039204,0.0,0.0,0,0
0,0.00893004207475,-0.000238930394454,-0.000238930394454,0.000370372653313,0.0,3.91087799211e-05,0,0
0,-9.7078124977e-05,-0.000608435009303,-0.000608435009303,0.000370372653313,0.0,0.000126528405627,0,0
0,0.0468129334265,-0.000171044485378,-0.000171044485378,0.000370372653313,0.0,-1.84041317276e-05,0,0
0,0.0214231432419,-0.000296287599787,-0.000296287599787,0.000370372653313,0.0,5.75129116487e-05,0,0
0,-9.7078124977e-05,0.0897383121509,0.0897383121509,0.000370372653313,0.0,6.90154939784e-06,0,0
0,-9.7078124977e-05,-0.00046341125029,-0.00046341125029,0.000370372653313,0.0,0.00019324338314,1,0
0,-0.000112259421745,0.0,0.0,1.28638837619e-05,0.0,-6.90154939784e-06,0,0
0,-0.000112259421745,0.0,0.0,1.28638837619e-05,0.0,-1.84041317276e-05,1,0
0,-0.000112259421745,0.0,0.0,1.28638837619e-05,0.0,-2.30051646595e-05,1,0
0,-0.000112259421745,0.0,0.0,1.28638837619e-05,0.0,6.90154939784e-05,0,0
0,-0.000112259421745,0.0,0.0,1.28638837619e-05,0.0,0.0,0,0
0,-0.000112259421745,0.348320122379,0.348320122379,1.28638837619e-05,0.0,-2.30051646595e-06,0,0
0,-0.000112259421745,0.260686611754,0.260686611754,1.28638837619e-05,0.0,6.90154939784e-06,0,0
0,0,-0.000738546501929,-0.000738546501929,0.000170714457424,0.0,3.68082634551e-05,0,0
0,0,-0.000500345329437,-0.000500345329437,0.000170714457424,0.0,3.22072305233e-05,1,0
0,0,0.0505946372533,0.0505946372533,0.000170714457424,0.0,1.61036152616e-05,0,0
0,0,-0.00737245650251,-0.00737245650251,0.000170714457424,0.0,-1.15025823297e-05,0,0
0,0,-0.000822885743558,-0.000822885743558,0.000170714457424,0.0,-3.91087799211e-05,0,0
0,0,-0.00084243650977,-0.00084243650977,0.000170714457424,0.0,4.60103293189e-05,0,0
0,-0.000429755732074,-8.85267390739e-05,-8.85267390739e-05,0.00120116514627,0.0,0.000117326339763,0,0
0,-0.000429755732074,-0.000446514101107,-0.000446514101107,0.00120116514627,0.0,2.30051646595e-05,0,0
0,-0.000429755732074,-0.000273993049177,-0.000273993049177,0.00120116514627,0.0,6.90154939784e-06,1,0
0,-0.000429755732074,0.0,0.0,0.00120116514627,0.0,-1.61036152616e-05,1,0
0,-0.000429755732074,-0.0014744913005,-0.0014744913005,0.00120116514627,0.0,-0.000140331504423,0,0
0,-0.000429755732074,0.0251931918309,0.0251931918309,0.00120116514627,0.0,4.3709812853e-05,0,0
0,-0.000429755732074,-0.000968370540367,-0.000968370540367,0.00120116514627,0.0,5.98134281146e-05,0,0
0,0,0.196700260977,0.196700260977,0.000583966723277,0.0,-2.53056811254e-05,0,0
0,0,-0.000202446593734,-0.000202446593734,0.000583966723277,0.0,7.13160104443e-05,0,0
0,0,0.0,0.0,0.000583966723277,0.0,9.20206586379e-05,1,0
0,0,0.204441764037,0.204441764037,0.000583966723277,0.0,-5.29118787168e-05,0,0
0,0,-0.000187100151464,-0.000187100151464,0.000583966723277,0.0,0.00051071465544,0,0
0,0,-0.0010327119742,-0.0010327119742,0.000583966723277,0.0,2.76061975914e-05,0,0
0,0,0.201500556579,0.201500556579,2.6531760259e-05,0.0,0.000867294707662,0,0
0,0,0.420527400216,0.420527400216,2.6531760259e-05,0.0,-5.52123951827e-05,0,0
0,0,0.204418036096,0.204418036096,2.6531760259e-05,0.0,3.22072305233e-05,1,0
0,0,0.437982536278,0.437982536278,2.6531760259e-05,0.0,5.52123951827e-05,0,0
0,0,0.204418036096,0.204418036096,2.6531760259e-05,0.0,1.38030987957e-05,1,0
0,0,0.532556681096,0.532556681096,2.6531760259e-05,0.0,0.0,1,0
0,0,0.296300059625,0.296300059625,2.6531760259e-05,0.0,2.30051646595e-06,0,0
0,0,0.532556681096,0.532556681096,2.6531760259e-05,0.0,0.000236953195993,0,0
0,-8.98682902115e-05,0.181283362308,0.181283362308,0.0008240925535,0.0,0.000115025823297,0,0
0,-8.98682902115e-05,0.163459305244,0.163459305244,0.0008240925535,0.0,9.20206586379e-06,0,0
