user,event,invited,timestamp,interested,not_interested
1264179509,2806565970,0,2012-10-26 10:30:12.667000+00:00,0,0
1264179509,2816742760,0,2012-10-26 10:30:12.667000+00:00,0,0
1264179509,2589709809,0,2012-10-26 10:30:12.667000+00:00,0,0
1264179509,1133385189,0,2012-10-26 10:30:12.667000+00:00,0,0
1264179509,228340462,0,2012-10-26 10:30:12.667000+00:00,1,0
1267593079,3008741424,0,2012-07-19 00:33:39.650000+00:00,0,0
1267593079,1589820024,1,2012-07-25 02:43:14.564000+00:00,1,0
1267593079,1938943891,0,2012-07-25 02:43:14.564000+00:00,0,0
1267593079,2935610116,0,2012-07-25 02:43:14.564000+00:00,0,0
1267593079,3421986855,1,2012-07-25 02:43:14.564000+00:00,0,0
1267593079,2056583312,1,2012-07-19 00:33:39.650000+00:00,0,0
1267593079,513780850,0,2012-07-19 00:33:39.650000+00:00,0,0
1267593079,1633413676,0,2012-07-19 00:33:39.650000+00:00,0,0
1267593079,2804749662,0,2012-07-19 00:33:39.650000+00:00,1,0
1267593079,2814227130,1,2012-07-19 00:33:39.650000+00:00,0,0
1267593079,4063178352,1,2012-07-25 02:43:14.564000+00:00,0,0
1267593079,3036332464,1,2012-07-25 02:43:14.564000+00:00,0,0
1268093476,2693701979,0,2012-10-26 12:48:29.608000+00:00,0,0
1268093476,2652552299,0,2012-10-26 12:48:29.608000+00:00,0,0
1268093476,1162270076,0,2012-10-26 12:48:29.608000+00:00,0,0
1268093476,1138326567,0,2012-10-26 12:48:29.608000+00:00,1,0
1268093476,3427435191,0,2012-10-26 12:48:29.608000+00:00,0,0
1268093476,414811541,0,2012-10-26 12:48:29.608000+00:00,0,0
1269478831,1842491212,0,2012-10-30 21:06:54.990000+00:00,0,0
1269478831,3864376594,0,2012-10-30 21:06:54.990000+00:00,0,0
1269478831,3199229320,0,2012-10-30 21:06:54.990000+00:00,0,0
1269478831,130493588,0,2012-10-30 21:06:54.990000+00:00,0,0
1269478831,4231641706,0,2012-10-30 21:07:13.879000+00:00,1,0
1269478831,2153037761,0,2012-10-30 21:06:54.990000+00:00,1,0
1269478831,87962584,0,2012-10-30 21:06:54.990000+00:00,0,0
1275857085,2475079669,0,2012-10-04 07:43:03.871000+00:00,0,0
1275857085,3632072502,0,2012-10-04 07:43:03.871000+00:00,0,0
1275857085,2529072432,0,2012-10-04 07:43:03.871000+00:00,0,0
1275857085,3802870894,0,2012-10-04 07:43:03.871000+00:00,0,0
1275857085,1390707377,0,2012-10-04 07:43:03.871000+00:00,0,0
1275857085,1832462541,0,2012-10-04 07:43:03.871000+00:00,1,0
1280283349,3199229320,0,2012-10-30 22:30:05.062000+00:00,0,0
1280283349,19658160,0,2012-10-30 22:30:05.062000+00:00,1,0
1280283349,3769851269,0,2012-10-30 22:30:05.062000+00:00,0,0
1280283349,1842491212,0,2012-10-30 22:30:05.062000+00:00,0,0
1280283349,834360181,0,2012-10-30 22:30:05.062000+00:00,0,0
1280283349,130493588,0,2012-10-30 22:30:05.062000+00:00,0,0
1287353407,1064770050,0,2012-10-28 09:15:55.940000+00:00,1,0
1287353407,3480624055,0,2012-10-28 09:14:03.944000+00:00,0,0
1287353407,809416577,0,2012-10-28 09:14:03.944000+00:00,0,0
1287353407,2439891714,0,2012-10-28 09:14:03.944000+00:00,0,0
1287353407,2394136284,0,2012-10-28 09:14:03.944000+00:00,0,0
1287353407,1218344255,0,2012-10-28 09:14:03.944000+00:00,0,0
1287353407,1068825763,0,2012-10-28 09:14:03.944000+00:00,1,0
1287353407,1972854120,0,2012-10-28 09:15:23.736000+00:00,1,0
1287353407,2727714216,0,2012-10-28 09:19:09.598000+00:00,1,0
1287850161,1272938012,0,2012-11-25 08:20:12.395000+00:00,0,0
1287850161,45718516,0,2012-11-25 08:20:22.593000+00:00,1,0
1287850161,2105392706,0,2012-11-25 08:20:12.395000+00:00,0,0
1287850161,3335267883,0,2012-11-25 08:20:12.395000+00:00,1,0
1287850161,1883858398,0,2012-11-25 08:20:12.395000+00:00,0,0
1287850161,2718185989,0,2012-11-25 08:20:12.395000+00:00,0,0
1287850161,661700733,0,2012-11-25 08:20:12.395000+00:00,0,0
1287950172,2345395514,0,2012-11-03 12:28:23.666000+00:00,0,0
1287950172,3776957253,0,2012-11-03 12:28:23.666000+00:00,0,0
1287950172,1902753965,1,2012-11-03 12:28:23.666000+00:00,0,0
1287950172,2445964998,0,2012-11-03 12:28:23.666000+00:00,0,0
1287950172,1076364848,0,2012-11-03 12:28:23.666000+00:00,0,0
1287950172,1269035551,0,2012-11-03 12:28:23.666000+00:00,1,0
1289232847,3021192688,0,2012-10-05 06:07:45.452000+00:00,1,0
1289232847,3632072502,0,2012-10-05 06:07:45.452000+00:00,0,0
1289232847,3828122977,0,2012-10-05 06:07:45.452000+00:00,0,0
1289232847,2529072432,0,2012-10-05 06:07:45.452000+00:00,0,0
1289232847,3735101795,0,2012-10-05 06:07:45.452000+00:00,0,0
1289232847,1390707377,0,2012-10-05 06:07:45.452000+00:00,0,0
1289434141,1513616494,0,2012-10-15 05:34:29.866000+00:00,0,0
1289434141,3855173861,0,2012-10-15 05:34:29.866000+00:00,0,0
1289434141,2482354223,0,2012-10-15 05:34:29.866000+00:00,0,0
1289434141,1643773664,0,2012-10-15 05:34:29.866000+00:00,0,0
1289434141,1650204537,0,2012-10-15 05:34:29.866000+00:00,1,0
1289434141,1163982543,0,2012-10-15 05:34:29.866000+00:00,0,0
1290399197,4229410248,0,2012-11-04 05:43:07.549000+00:00,0,0
1290399197,4156705844,0,2012-11-04 05:43:07.549000+00:00,0,0
1290399197,1080023839,0,2012-11-04 05:43:07.549000+00:00,1,0
1290399197,3691092140,0,2012-11-04 05:43:07.549000+00:00,0,0
1290399197,149023715,0,2012-11-04 05:43:07.549000+00:00,0,0
1290399197,3801433102,0,2012-11-04 05:43:07.549000+00:00,0,0
1292184871,647119345,0,2012-10-24 22:18:25.758000+00:00,0,0
1292184871,2924356031,0,2012-10-24 22:18:25.758000+00:00,0,0
1292184871,486447403,0,2012-10-24 22:18:25.758000+00:00,1,0
1292184871,2389263741,0,2012-10-24 22:18:25.758000+00:00,0,0
1292184871,194296738,0,2012-10-24 22:18:25.758000+00:00,0,0
1292184871,1774373767,0,2012-10-24 22:18:25.758000+00:00,0,0
1292417817,1212947698,0,2012-10-26 09:49:36.100000+00:00,1,0
1292417817,1133385189,0,2012-10-26 09:49:36.100000+00:00,0,0
1292417817,2643833505,0,2012-10-26 09:49:36.100000+00:00,0,0
1292417817,955398943,0,2012-10-26 09:49:36.100000+00:00,0,0
1292417817,3429508261,0,2012-10-26 09:49:36.100000+00:00,0,0
1292417817,2401458775,0,2012-10-26 09:49:36.100000+00:00,0,0
1295003824,3972241879,0,2012-09-29 17:17:26.698000+00:00,0,0
1295003824,857040921,0,2012-09-29 17:17:26.698000+00:00,0,0
1295003824,3824191134,0,2012-09-29 17:17:26.698000+00:00,0,0
1295003824,1670109616,0,2012-09-29 17:17:26.698000+00:00,0,0
1295003824,3208370431,0,2012-09-29 17:17:26.698000+00:00,0,0
1295003824,3761092488,0,2012-09-29 17:17:26.698000+00:00,1,0
1296007357,1485887263,0,2012-10-30 21:26:31.414000+00:00,0,0
1296007357,2465528861,0,2012-10-30 21:26:31.414000+00:00,0,0
1296007357,3289683998,0,2012-10-30 21:26:31.414000+00:00,0,0
1296007357,1266823051,0,2012-10-30 21:26:31.414000+00:00,0,0
1296007357,1775237825,1,2012-10-30 21:26:31.414000+00:00,0,0
1296007357,2153037761,0,2012-10-30 21:26:31.414000+00:00,1,0
1296420014,864506904,0,2012-10-06 02:10:19.781000+00:00,0,0
1296420014,2314011851,0,2012-10-06 02:10:19.781000+00:00,0,0
1296420014,3633875859,0,2012-10-06 02:10:19.781000+00:00,0,0
1296420014,2009645483,0,2012-10-06 02:10:19.781000+00:00,1,0
1296420014,889795193,0,2012-10-06 02:10:19.781000+00:00,0,0
1296420014,2313995027,0,2012-10-06 02:10:19.781000+00:00,0,0
1296420014,1209358269,0,2012-10-06 02:11:01.523000+00:00,1,0
1298546667,3790866767,0,2012-11-01 00:09:42.462000+00:00,0,0
1298546667,1630022509,0,2012-11-01 00:09:42.462000+00:00,0,0
1298546667,3199229320,0,2012-11-01 00:09:42.462000+00:00,0,0
1298546667,2115491671,0,2012-11-01 00:09:42.462000+00:00,1,0
1298546667,745914541,0,2012-11-01 00:09:42.462000+00:00,0,0
1298546667,3320505228,0,2012-11-01 00:09:42.462000+00:00,0,0
1299595690,2145977549,0,2012-11-01 07:01:23.132000+00:00,0,0
1299595690,1926323783,0,2012-11-01 07:01:23.132000+00:00,0,0
1299595690,3276213471,0,2012-11-01 07:01:23.132000+00:00,0,0
1299595690,4218736701,0,2012-11-01 07:01:23.132000+00:00,0,0
1299595690,1600413013,0,2012-11-01 07:01:23.132000+00:00,1,0
1299595690,955398943,0,2012-11-01 07:01:23.204000+00:00,1,0
1299595690,3183605169,0,2012-11-01 07:01:23.132000+00:00,0,0
1301544506,1133385189,0,2012-10-30 05:00:54.309000+00:00,0,0
1301544506,3466523662,0,2012-10-30 05:00:54.309000+00:00,0,0
1301544506,955398943,0,2012-10-30 05:00:54.309000+00:00,1,0
1301544506,1926323783,0,2012-10-30 05:00:54.309000+00:00,0,0
1301544506,137663137,0,2012-10-30 05:00:54.309000+00:00,0,0
1301544506,3276213471,0,2012-10-30 05:00:54.309000+00:00,0,0
1301544506,1600413013,0,2012-10-30 05:01:09.049000+00:00,0,1
1301945337,2073609284,0,2012-10-30 16:18:42.618000+00:00,1,0
1301945337,2007279414,0,2012-10-30 16:18:42.618000+00:00,0,0
1301945337,268233790,0,2012-10-30 16:18:42.618000+00:00,0,0
1301945337,673098017,0,2012-10-30 16:18:42.618000+00:00,0,0
1301945337,1816813281,0,2012-10-30 16:18:42.618000+00:00,0,0
1301945337,2498491194,0,2012-10-30 16:19:53.085000+00:00,1,0
1301945337,3950589515,0,2012-10-30 16:19:55.119000+00:00,1,0
1301945337,1451401793,0,2012-10-30 16:19:57.164000+00:00,1,0
1302145719,719337372,0,2012-09-30 13:31:33.569000+00:00,0,0
1302145719,1205670273,0,2012-09-30 13:31:33.569000+00:00,1,0
1302145719,970593998,0,2012-09-30 13:31:33.569000+00:00,0,0
1302145719,1502284248,0,2012-09-30 13:31:33.569000+00:00,0,0
1302145719,2793561755,0,2012-09-30 13:31:33.569000+00:00,0,0
1302145719,2418966752,0,2012-09-30 13:31:33.569000+00:00,0,0
1304321680,3980181155,0,2012-10-01 05:46:28.390000+00:00,0,0
1304321680,1238533876,0,2012-10-01 05:46:28.390000+00:00,0,0
1304321680,955398943,0,2012-10-01 05:46:28.390000+00:00,0,0
1304321680,3980859647,0,2012-10-01 05:46:28.390000+00:00,0,0
1304321680,2373204206,0,2012-10-01 05:46:28.390000+00:00,0,0
1304321680,2529072432,0,2012-10-01 05:46:28.390000+00:00,1,0
1304554072,2932999753,0,2012-10-02 00:49:34.400000+00:00,0,0
1304554072,2415319492,0,2012-10-02 00:49:34.400000+00:00,1,0
1304554072,1612892907,0,2012-10-02 00:49:34.400000+00:00,0,0
1304554072,880064528,0,2012-10-02 00:49:34.400000+00:00,0,0
1304554072,736433133,0,2012-10-02 00:49:34.400000+00:00,0,0
1304554072,626198729,0,2012-10-02 00:49:34.400000+00:00,0,0
1304554072,3045891165,0,2012-10-02 00:49:36.427000+00:00,1,0
1308650192,2126954914,0,2012-11-05 04:46:57.117000+00:00,0,0
1308650192,1606043732,0,2012-11-05 04:46:57.117000+00:00,0,0
1308650192,3583375355,0,2012-11-05 04:46:57.117000+00:00,0,0
1308650192,3110443406,0,2012-11-05 04:46:57.117000+00:00,0,0
1308650192,2803416473,0,2012-11-05 04:46:57.117000+00:00,0,0
1308650192,1771863286,0,2012-11-05 04:46:57.117000+00:00,1,0
1309915074,1145694713,0,2012-09-26 20:03:22.854000+00:00,1,0
1309915074,3106649251,0,2012-09-26 20:03:27.411000+00:00,1,0
1309915074,420579930,0,2012-09-26 20:03:06.739000+00:00,0,0
1309915074,1044976823,0,2012-09-26 20:03:06.739000+00:00,0,0
1309915074,102952604,0,2012-09-26 20:03:06.739000+00:00,0,0
1309915074,3914593969,0,2012-09-26 20:03:06.739000+00:00,0,0
1309915074,1711316424,0,2012-09-26 20:03:06.739000+00:00,1,0
1309915074,748898602,0,2012-09-26 20:03:06.739000+00:00,0,0
1312400822,2768392299,1,2012-10-30 21:57:54.766000+00:00,0,0
1312400822,3643257179,1,2012-10-30 21:57:54.766000+00:00,0,0
1312400822,1721071411,1,2012-10-30 21:57:54.766000+00:00,0,0
1312400822,1432813792,1,2012-10-30 21:57:54.766000+00:00,0,0
1312400822,1876364254,1,2012-10-30 21:57:54.766000+00:00,0,0
1312400822,4013357208,0,2012-10-30 21:57:54.766000+00:00,1,0
1313492534,1693226702,0,2012-10-31 17:39:14.719000+00:00,0,0
1313492534,1114350408,0,2012-10-31 17:39:14.719000+00:00,0,0
1313492534,167252762,0,2012-10-31 17:39:14.719000+00:00,0,0
1313492534,3183605169,0,2012-10-31 17:39:14.719000+00:00,0,0
1313492534,3276213471,0,2012-10-31 17:39:14.719000+00:00,0,0
1313492534,2452904679,0,2012-10-31 17:39:14.719000+00:00,1,0
1315208123,3735101795,0,2012-10-04 14:11:54.935000+00:00,0,0
1315208123,986099040,0,2012-10-04 14:11:54.935000+00:00,0,0
1315208123,3565166403,0,2012-10-04 14:12:24.832000+00:00,1,0
1315208123,1445028465,0,2012-10-04 14:12:28.885000+00:00,1,0
1315208123,955398943,0,2012-10-04 14:12:29.324000+00:00,1,0
1315208123,3314895954,0,2012-10-04 14:11:54.935000+00:00,0,0
1315208123,1390707377,0,2012-10-04 14:11:54.935000+00:00,0,0
1315208123,3938809089,0,2012-10-04 14:11:54.935000+00:00,1,0
1315208123,1532377761,0,2012-10-04 14:12:34.112000+00:00,1,0
1315208123,522741694,0,2012-10-04 14:12:34.856000+00:00,1,0
1315208123,2529072432,0,2012-10-04 14:12:35.834000+00:00,1,0
1315208123,3875231517,0,2012-10-04 14:12:37.166000+00:00,1,0
1318722285,813808366,0,2012-10-05 15:24:01.840000+00:00,0,0
1318722285,955398943,0,2012-10-05 15:24:01.840000+00:00,0,0
1318722285,1532377761,0,2012-10-05 15:24:01.840000+00:00,0,0
1318722285,2252007144,0,2012-10-05 15:24:01.840000+00:00,0,0
1318722285,2529072432,0,2012-10-05 15:24:01.840000+00:00,0,0
1318722285,986099040,0,2012-10-05 15:24:01.840000+00:00,1,0
1320034490,641427702,0,2012-10-04 06:08:27.148000+00:00,1,0
1320034490,2529072432,0,2012-10-04 06:08:27.148000+00:00,0,0
1320034490,1390707377,0,2012-10-04 06:08:27.148000+00:00,0,0
1320034490,396698671,0,2012-10-04 06:08:27.148000+00:00,0,0
1320099877,4238238661,0,2012-11-22 16:00:08.035000+00:00,0,0
1320099877,1123710397,0,2012-11-22 16:00:08.035000+00:00,0,0
1320099877,3854862695,0,2012-11-22 16:00:30.196000+00:00,1,0
1320099877,2122301874,0,2012-11-22 16:00:08.035000+00:00,0,0
1320099877,3727482724,0,2012-11-22 16:00:08.035000+00:00,0,0
1320099877,2389467513,0,2012-11-22 16:00:08.035000+00:00,0,0
1320099877,13857128,0,2012-11-22 16:00:08.035000+00:00,1,0
1323529412,2456190311,0,2012-10-30 10:24:23.900000+00:00,0,1
1323529412,929607923,0,2012-10-30 10:23:23.040000+00:00,0,1
1323529412,4064214056,0,2012-10-30 10:23:45.801000+00:00,1,0
1323529412,894829625,0,2012-10-30 10:23:45.801000+00:00,0,0
1323529412,703370904,0,2012-10-30 10:23:45.801000+00:00,0,0
1323529412,3968395368,0,2012-10-30 10:24:32.289000+00:00,0,1
1323529412,2329517093,0,2012-10-30 10:24:07.605000+00:00,0,1
1323529412,1983140495,0,2012-10-30 10:23:45.801000+00:00,0,0
1323529412,3287030905,0,2012-10-30 10:23:45.801000+00:00,0,0
1323529412,1036837546,0,2012-10-30 10:23:45.801000+00:00,0,0
1323529412,428549163,0,2012-10-30 10:25:41.725000+00:00,0,1
1323529412,1399570161,0,2012-10-30 10:23:46.323000+00:00,0,1
1328287907,4068915702,1,2012-07-22 00:32:38.160000+00:00,0,0
1328287907,1237176319,0,2012-07-22 00:32:38.160000+00:00,0,0
1328287907,2662063526,0,2012-07-22 00:42:28.853000+00:00,1,0
1328287907,2011880656,1,2012-07-22 00:32:38.160000+00:00,1,0
1328287907,4124856476,0,2012-07-22 00:32:38.160000+00:00,0,0
1328287907,3564614293,0,2012-07-22 00:32:38.160000+00:00,0,0
1328287907,2036685813,0,2012-07-22 00:32:38.160000+00:00,0,0
1328697582,2472934939,0,2012-11-01 07:00:34.404000+00:00,0,0
1328697582,553125617,0,2012-11-01 07:00:34.404000+00:00,1,0
1328697582,1280177873,0,2012-11-01 07:00:34.404000+00:00,0,0
1328697582,2428305873,0,2012-11-01 07:00:34.404000+00:00,0,0
1328697582,3072473192,0,2012-11-01 07:00:34.404000+00:00,0,0
1328697582,4196598813,0,2012-11-01 07:00:34.404000+00:00,0,0
1330656870,268233790,0,2012-10-30 16:16:13.855000+00:00,0,0
1330656870,2149464820,0,2012-10-30 16:16:13.855000+00:00,0,0
1330656870,2007279414,0,2012-10-30 16:16:13.855000+00:00,0,0
1330656870,952519340,0,2012-10-30 16:16:13.855000+00:00,1,0
1330656870,3425809914,0,2012-10-30 16:16:13.855000+00:00,0,0
1330656870,1203717384,0,2012-10-30 16:16:13.855000+00:00,0,0
1336647234,2643833505,0,2012-10-24 22:22:04.376000+00:00,1,0
1336647234,955398943,0,2012-10-24 22:35:31.505000+00:00,1,0
1336647234,797638314,0,2012-10-24 22:22:35.328000+00:00,1,0
1336647234,2130616732,0,2012-10-24 22:22:32.757000+00:00,1,0
1336647234,282265232,0,2012-10-24 22:21:55.302000+00:00,0,0
1336647234,2691609942,0,2012-10-14 23:44:10.485000+00:00,1,0
1336647234,4156683850,0,2012-10-14 23:44:06.956000+00:00,1,0
1336647234,1641873670,0,2012-10-14 23:44:06.956000+00:00,0,0
1336647234,1927168893,0,2012-10-14 23:44:06.956000+00:00,0,0
1336647234,1773230862,0,2012-10-14 23:44:06.956000+00:00,0,0
1336647234,1184964740,0,2012-10-24 22:21:55.302000+00:00,0,0
1336647234,1570314869,0,2012-10-24 22:21:55.302000+00:00,0,0
1336647234,1636407015,0,2012-10-14 23:44:06.956000+00:00,0,0
1336647234,692075109,0,2012-10-24 22:21:55.302000+00:00,0,0
1336647234,1935315082,0,2012-10-24 22:21:55.302000+00:00,1,0
1339315323,4040181802,0,2012-10-28 00:15:18.067000+00:00,1,0
1339315323,1281294006,0,2012-10-28 00:15:18.067000+00:00,0,0
1339315323,2597005766,0,2012-10-28 00:15:18.067000+00:00,0,0
1339315323,1099380892,0,2012-10-28 00:15:18.067000+00:00,0,0
1339315323,832412932,0,2012-10-28 00:15:18.067000+00:00,0,0
1339315323,1923809350,0,2012-10-28 00:15:18.067000+00:00,0,0
1339643555,2325542576,0,2012-10-27 13:51:03.939000+00:00,1,0
1339643555,730958187,0,2012-10-27 13:51:03.939000+00:00,0,0
1339643555,2130616732,0,2012-10-27 13:51:03.939000+00:00,0,0
1339643555,633659090,0,2012-10-27 13:51:03.939000+00:00,0,0
1339643555,907302600,0,2012-10-27 13:51:03.939000+00:00,0,0
1339643555,3284103018,0,2012-10-27 13:51:03.939000+00:00,0,0
1342752171,710596201,0,2012-10-27 23:05:45.019000+00:00,0,0
1342752171,2389231921,0,2012-10-27 23:05:45.019000+00:00,0,0
1342752171,1741634425,0,2012-10-27 23:05:45.019000+00:00,0,0
1342752171,2047026922,0,2012-10-27 23:05:45.019000+00:00,0,0
1342752171,2869725524,0,2012-10-27 23:05:45.019000+00:00,1,0
1342752171,328772197,0,2012-10-27 23:05:45.019000+00:00,0,0
1342961341,97217712,0,2012-10-29 09:25:17.216000+00:00,1,0
1342961341,2291983990,0,2012-10-29 09:25:17.216000+00:00,0,0
1342961341,1255629030,0,2012-10-29 09:25:17.216000+00:00,0,0
1342961341,559618821,0,2012-10-29 09:25:17.216000+00:00,0,0
1342961341,892230242,0,2012-10-29 09:25:17.216000+00:00,0,0
1342961341,2806565970,0,2012-10-29 09:25:17.216000+00:00,0,0
1344492095,4144869932,0,2012-09-26 16:39:04.017000+00:00,1,0
1344492095,3606085265,0,2012-09-26 16:39:04.017000+00:00,0,0
1344492095,1579687184,0,2012-09-26 16:39:04.017000+00:00,0,0
1344492095,726631277,0,2012-09-26 16:39:04.017000+00:00,0,0
1344492095,1267505164,0,2012-09-26 16:39:04.017000+00:00,0,0
1344492095,1184535341,0,2012-09-26 16:39:04.017000+00:00,0,0
1345896548,1744785223,0,2012-10-26 06:17:01.032000+00:00,0,0
1345896548,3505218480,0,2012-11-26 09:29:43.010000+00:00,0,0
1345896548,2621503414,0,2012-11-26 09:29:43.010000+00:00,1,0
1345896548,2180806657,0,2012-11-26 09:29:43.010000+00:00,0,0
1345896548,645128809,0,2012-11-26 09:29:43.010000+00:00,0,0
1345896548,2643833505,0,2012-10-26 06:17:03.594000+00:00,1,0
1345896548,2557897657,0,2012-11-26 09:29:43.010000+00:00,0,0
1345896548,2658555390,0,2012-11-26 09:29:43.010000+00:00,0,0
1345896548,3495437070,0,2012-10-26 06:17:01.032000+00:00,0,0
1345896548,633659090,0,2012-10-26 06:17:51.232000+00:00,1,0
1345896548,2986124911,0,2012-10-26 06:17:01.032000+00:00,0,0
1345896548,2529072432,0,2012-10-26 06:17:01.032000+00:00,0,0
1345896548,562877160,1,2012-10-26 06:17:01.032000+00:00,0,0
1345896548,955398943,0,2012-10-26 06:17:01.032000+00:00,1,0
1345896548,2130616732,0,2012-10-26 06:17:56.265000+00:00,1,0
1345896548,907302600,0,2012-10-26 06:17:46.169000+00:00,1,0
1346837558,2658488871,0,2012-10-01 15:25:47.955000+00:00,1,0
1346837558,2335614916,0,2012-10-01 15:25:47.955000+00:00,0,0
1346837558,2112976085,0,2012-10-01 15:25:47.955000+00:00,0,0
1346837558,1611318583,0,2012-10-01 15:25:47.955000+00:00,0,0
1346837558,3218200119,0,2012-10-01 15:25:47.955000+00:00,0,0
1349230619,361264528,1,2012-10-11 18:59:20.779000+00:00,0,0
1349230619,4106568158,0,2012-10-11 18:59:13.207000+00:00,0,1
1349230619,3770539193,1,2012-10-11 18:59:20.779000+00:00,0,0
1349230619,2214787713,0,2012-10-11 18:59:20.779000+00:00,1,0
1349230619,436651588,0,2012-10-11 18:59:20.779000+00:00,0,0
1349230619,939509575,0,2012-10-11 18:59:20.779000+00:00,0,0
1349230619,711971335,0,2012-10-11 18:59:20.779000+00:00,0,0
1349737346,2458710999,0,2012-11-30 07:41:30.639000+00:00,0,0
1349737346,3578957555,0,2012-11-30 07:41:30.639000+00:00,0,0
1349737346,3653847990,0,2012-11-30 07:41:30.639000+00:00,1,0
1349737346,2736362265,0,2012-11-30 07:41:30.639000+00:00,0,0
1349737346,1781140612,0,2012-11-30 07:41:30.639000+00:00,0,0
1349737346,431169924,0,2012-11-30 07:41:30.639000+00:00,0,0
1350285710,3066321838,0,2012-11-10 01:26:05.046000+00:00,1,0
1350285710,1595241082,0,2012-11-10 01:26:16.152000+00:00,1,0
1350285710,1824709964,0,2012-11-10 01:25:28.301000+00:00,1,0
1350285710,4267881656,0,2012-11-10 01:24:45.526000+00:00,0,0
1350285710,1041499194,0,2012-11-10 01:24:45.526000+00:00,1,0
1350285710,1660874393,0,2012-11-10 01:24:45.526000+00:00,0,0
1350285710,524691289,0,2012-11-10 01:25:06.666000+00:00,1,0
1350285710,3639467255,0,2012-11-10 01:24:54.578000+00:00,1,0
1350285710,2145223158,0,2012-11-10 01:24:45.526000+00:00,0,0
1353265512,1679839905,0,2012-11-09 22:31:02.261000+00:00,1,0
1353265512,2899012651,0,2012-11-09 22:31:00.238000+00:00,0,0
1353265512,4158715763,0,2012-11-09 22:31:00.238000+00:00,0,0
1353265512,220262597,0,2012-11-09 22:31:00.238000+00:00,1,0
1353265512,3451516652,0,2012-11-09 22:31:00.238000+00:00,0,0
1353265512,272472706,0,2012-11-09 22:31:00.238000+00:00,0,0
1353265512,2933182879,0,2012-11-09 22:31:00.238000+00:00,0,0
1353596523,3300948291,0,2012-10-06 19:55:47.578000+00:00,1,0
1353596523,3374652016,0,2012-10-06 19:55:47.578000+00:00,0,0
1353596523,1035136905,0,2012-10-06 19:55:47.578000+00:00,0,0
1353596523,2776566965,0,2012-10-06 19:55:47.578000+00:00,0,0
1353596523,3838044081,0,2012-10-06 19:55:47.578000+00:00,0,0
1353596523,3934491209,0,2012-10-06 19:55:47.578000+00:00,0,0
1354120181,2133183406,0,2012-10-20 15:14:26.501000+00:00,0,0
1354120181,3250536690,0,2012-10-20 15:14:26.501000+00:00,0,0
1354120181,318268706,0,2012-10-20 15:14:26.501000+00:00,0,0
1354120181,1361307272,0,2012-10-20 15:14:26.501000+00:00,1,0
1354120181,1569838328,0,2012-10-20 15:14:26.501000+00:00,0,0
1354120181,771676713,0,2012-10-20 15:14:26.501000+00:00,0,0
1354205322,902974037,0,2012-10-17 13:46:29.846000+00:00,0,0
1354205322,2564682277,0,2012-10-17 13:46:29.846000+00:00,0,0
1354205322,2645301517,0,2012-10-17 13:46:29.846000+00:00,1,0
1354205322,1203083092,0,2012-10-17 13:46:29.846000+00:00,0,0
1354205322,3608285664,0,2012-10-17 13:46:29.846000+00:00,0,0
1354205322,2945230548,0,2012-10-17 13:46:29.846000+00:00,0,0
1354205322,675426904,0,2012-10-17 13:46:31.370000+00:00,1,0
1356079140,2700042611,0,2012-10-30 14:13:35.735000+00:00,0,0
1356079140,151502491,0,2012-10-30 14:13:35.735000+00:00,0,0
1356079140,152418051,0,2012-10-30 14:14:03.595000+00:00,1,0
1356079140,4232519602,0,2012-10-30 14:14:08.737000+00:00,1,0
1356079140,1597380017,0,2012-10-30 14:13:35.735000+00:00,0,0
1356079140,1554701042,0,2012-10-30 14:13:35.735000+00:00,1,0
1356079140,1323913377,0,2012-10-30 14:13:35.735000+00:00,0,0
1358222118,1803275543,0,2012-11-08 16:40:18.322000+00:00,1,0
1358222118,3066321838,0,2012-11-08 16:40:14.132000+00:00,0,0
1358222118,2450977738,0,2012-11-08 16:40:14.132000+00:00,0,0
1358222118,2751638880,0,2012-11-08 16:40:14.132000+00:00,0,0
1358222118,2948655274,0,2012-11-08 16:40:14.132000+00:00,0,0
1358222118,537992874,0,2012-11-08 16:40:14.132000+00:00,1,0
1358222118,2310207880,0,2012-11-08 16:40:14.132000+00:00,0,0
1358236584,1960358461,0,2012-10-23 14:21:51.690000+00:00,1,0
1358236584,1294861633,0,2012-10-23 14:21:51.690000+00:00,0,0
1358236584,3795683643,0,2012-10-23 14:21:51.690000+00:00,0,0
1358236584,1050837982,0,2012-10-23 14:21:51.690000+00:00,0,0
1368412107,2073609284,0,2012-10-30 23:09:41.983000+00:00,1,0
1368412107,3103100779,0,2012-10-30 23:09:41.983000+00:00,0,0
1368412107,2007279414,0,2012-10-30 23:09:41.983000+00:00,0,0
1368412107,1203717384,0,2012-10-30 23:09:41.983000+00:00,0,0
1368412107,2149464820,0,2012-10-30 23:09:41.983000+00:00,0,0
1369743769,3863879024,0,2012-10-25 15:19:42.823000+00:00,0,0
1369743769,1734795794,0,2012-10-25 15:19:42.823000+00:00,0,0
1369743769,1997962142,0,2012-10-25 15:19:42.823000+00:00,0,0
1369743769,176471937,0,2012-10-25 15:19:42.823000+00:00,1,0
1369743769,2358951559,0,2012-10-25 15:19:42.823000+00:00,0,0
1369743769,3294957663,0,2012-10-25 15:19:42.823000+00:00,0,0
1369905557,1212947698,0,2012-10-29 05:37:59.230000+00:00,0,0
