,event,interested,user
2334,3738288081,0,968336394
2335,549024328,0,968336394
2336,3485904262,0,968336394
2337,415360329,0,968336394
2338,489688963,0,968336394
2339,1199170498,0,968336394
2340,2422202663,0,968336394
2341,2498491194,0,971572498
2342,516796945,0,971572498
2343,1203717384,0,971572498
2344,3309338938,0,971572498
2345,952519340,0,971572498
2346,2007279414,0,971572498
2347,3950589515,0,971572498
2348,1151525474,0,971572498
2349,2149464820,0,971572498
2350,2518909170,0,971572498
2351,4203627753,0,975501999
2352,2428145712,0,975501999
2353,4125420656,0,975501999
2354,899234866,0,975501999
2355,679700922,0,975501999
2356,675888033,0,975501999
2357,2007279414,0,975885955
2358,2073609284,0,975885955
2359,1203717384,0,975885955
2360,2149464820,0,975885955
2361,2498491194,0,975885955
2362,910169576,0,975885955
2363,1989853635,0,977456993
2364,3833592318,0,977456993
2365,4216404157,0,977456993
2366,3982566776,0,977456993
2367,1294070735,0,977456993
2368,3268726556,0,977456993
2369,2645301517,0,978642210
2370,1306373360,0,978642210
2371,739733335,0,978642210
2372,2806565970,0,978642210
2373,2913407142,0,978642210
2374,326664129,0,978642210
2375,1488068589,0,978642210
2376,1116957623,0,980154606
2377,2715216804,0,980154606
2378,2108188468,0,980154606
2379,4161589806,0,980154606
2380,1951437492,0,980154606
2381,1370289455,0,980154606
2382,2529072432,0,981507216
2383,1390707377,0,981507216
2384,3632072502,0,981507216
2385,1532377761,0,981507216
2386,955398943,0,981507216
2387,1092072561,0,981507216
2388,585101277,0,983219028
2389,3509870432,0,983219028
2390,1788118360,0,983219028
2391,2508555495,0,983219028
2392,2829792984,0,983219028
2393,1612428848,0,983219028
2394,2863044222,0,983219028
2395,1224985099,0,983219028
2396,3103100779,0,985718337
2397,1203717384,0,985718337
2398,2007279414,0,985718337
2399,3849306291,0,985718337
2400,2149464820,0,985718337
2401,1269035551,0,985718337
2402,3309338938,0,988874074
2403,3425809914,0,988874074
2404,2073609284,0,988874074
2405,1902753965,0,988874074
2406,2007279414,0,988874074
2407,779843977,0,990507785
2408,1838843061,0,990507785
2409,121419074,0,990507785
2410,2328060612,0,990507785
2411,1271330281,0,990507785
2412,2132888830,0,990507785
2413,3331390995,0,995064362
2414,656688286,0,995064362
2415,1563973355,0,995064362
2416,2476622244,0,995064362
2417,1334367841,0,995064362
2418,4125754193,0,995064362
2419,1288074648,0,998215810
2420,2031310974,0,998215810
2421,2984524106,0,998215810
2422,496131340,0,998215810
2423,3597634538,0,998215810
2424,1731351853,0,998215810
2425,673997250,0,998215810
2426,268669105,0,998215810
2427,3067996970,0,998215810
2428,3681790556,0,998215810
2429,1596190412,0,998215810
2430,1389088809,0,998215810
2431,1689486051,0,998215810
2432,1117787573,0,998215810
2433,86253389,0,998215810
2434,3030832826,0,998215810
2435,2094952127,0,998215810
2436,4055585686,0,998215810
2437,1064885201,0,999268198
2438,2415873572,0,999268198
2439,2794260340,0,999268198
2440,364572656,0,999268198
2441,691970985,0,999268198
2442,711904904,0,999268198
2443,1845786756,0,1000066358
2444,152418051,0,1000066358
2445,3984042837,0,1000066358
2446,1859823732,0,1000066358
2447,2993316611,0,1000066358
2448,383607907,0,1000066358
2449,3433938884,0,1000773879
2450,2385597850,0,1000773879
2451,4201530293,0,1000773879
2452,3495214785,0,1000773879
2453,3383737148,0,1000773879
2454,2045110309,0,1000773879
2455,1985315989,0,1000773879
2456,2597085367,0,1000773879
2457,874026111,0,1000773879
2458,775500559,0,1000773879
2459,1584205731,0,1000773879
2460,858322877,0,1000773879
2461,1374330612,0,1000773879
2462,1500885104,0,1000773879
2463,194439676,0,1000773879
2464,2643833505,0,1000957666
2465,2401458775,0,1000957666
2466,2130616732,0,1000957666
2467,3349548561,0,1000957666
2468,1845982132,0,1000957666
2469,635799819,0,1000957666
2470,3429508261,0,1000957666
2471,955398943,0,1000957666
2472,1159701801,0,1001062210
2473,478399061,0,1001062210
2474,407061424,0,1001062210
2475,3773519709,0,1001062210
2476,2766425759,0,1001062210
2477,2325542576,0,1001062210
2478,1580455386,0,1008276324
2479,2275514332,0,1008276324
2480,782675480,0,1008276324
2481,817046735,0,1008276324
2482,1446608996,0,1008276324
2483,1243481310,0,1008276324
2484,3472930517,0,1008276324
2485,1627365362,0,1008276324
2486,1114350408,0,1008276324
2487,3390105219,0,1008276324
2488,3488779034,0,1008861493
2489,4136385770,0,1008861493
2490,1160515735,0,1008861493
2491,2698678033,0,1008861493
2492,343535409,0,1008861493
2493,1447796967,0,1008861493
2494,3386743210,0,1008861493
2495,530307239,0,1008861493
2496,100731276,0,1010701404
2497,4161762683,0,1010701404
2498,303459881,0,1010701404
2499,2042242482,0,1010701404
2500,2237504401,0,1010701404
2501,2164605953,0,1010701404
2502,955398943,0,1013594520
2503,3554433899,0,1013594520
2504,1370244570,0,1013594520
2505,3183605169,0,1013594520
2506,97217712,0,1013594520
2507,1926015481,0,1013594520
2508,1170338316,0,1013893828
2509,2460468313,0,1013893828
2510,2995863084,0,1013893828
2511,1699561506,0,1013893828
2512,3029364681,0,1013893828
2513,3888550683,0,1013893828
2514,2186245955,0,1019226310
2515,588161010,0,1019226310
2516,3681999765,0,1019226310
2517,4082601014,0,1019226310
2518,786670004,0,1019226310
2519,2464444877,0,1019226310
2520,3174177804,0,1020875748
2521,344964080,0,1020875748
2522,2664541493,0,1020875748
2523,2408736353,0,1020875748
2524,3288650677,0,1020875748
2525,679642227,0,1020875748
2526,2035908534,0,1022813953
2527,1575588609,0,1022813953
2528,2286155514,0,1022813953
2529,2354857659,0,1022813953
2530,771676713,0,1027602768
2531,2643833505,0,1027602768
2532,3184899378,0,1027602768
2533,2401458775,0,1027602768
2534,1361307272,0,1027602768
2535,4249304663,0,1027602768
2536,704244113,0,1030564391
2537,2385047306,0,1030564391
2538,1369439354,0,1030564391
2539,1034336461,0,1030564391
2540,797378040,0,1030564391
2541,1856036186,0,1030564391
2542,1964407998,0,1034249941
2543,2460957668,0,1034249941
2544,1140866581,0,1034249941
2545,3050850143,0,1034249941
2546,167252762,0,1034249941
2547,769820406,0,1034249941
2548,810618772,0,1034862978
2549,3569123252,0,1034862978
2550,2642707561,0,1034862978
2551,2329959118,0,1034862978
2552,1633415039,0,1034862978
2553,1465929077,0,1034862978
2554,1241270051,0,1038960564
2555,1548928340,0,1038960564
2556,4000251470,0,1038960564
2557,1672363370,0,1038960564
2558,1468446505,0,1038960564
2559,3563504832,0,1038960564
2560,4198698180,0,1038960564
2561,1857156364,0,1039053975
2562,865179235,0,1039053975
2563,3084061084,0,1039053975
2564,4273083332,0,1039053975
2565,250325568,0,1039053975
2566,1406077007,0,1039053975
2567,3405035331,0,1039053975
2568,2452291959,0,1039053975
2569,1232039292,0,1039053975
2570,3116354511,0,1039053975
2571,1519693555,0,1039053975
2572,408534627,0,1039053975
2573,284842341,0,1039053975
2574,477878289,0,1039053975
2575,2264207621,0,1040473939
2576,2284893483,0,1040473939
2577,2321880279,0,1040473939
2578,4186611895,0,1040473939
2579,2407493983,0,1040473939
2580,3247577480,0,1040473939
2581,3539781329,0,1045779976
2582,955398943,0,1045779976
2583,3254991059,0,1045779976
2584,3314895954,0,1045779976
2585,2338976654,0,1045779976
2586,2529072432,0,1045779976
2587,3855266116,0,1045779976
2588,1154290723,0,1045779976
2589,1600413013,0,1045779976
2590,4244463632,0,1049146719
2591,2007279414,0,1049146719
2592,2418142030,0,1049146719
2593,1269035551,0,1049146719
2594,1816813281,0,1049146719
2595,952519340,0,1049146719
2596,3849306291,0,1049146719
2597,1076364848,0,1049146719
2598,1545807185,0,1049481453
2599,3274131825,0,1049481453
2600,3388271263,0,1049481453
2601,3926229879,0,1049481453
2602,3943984458,0,1049481453
2603,1497621048,0,1049481453
2604,3812153136,0,1049843964
2605,4053956936,0,1049843964
2606,1408515227,0,1049843964
2607,1764873344,0,1049843964
2608,2693086474,0,1049843964
2609,3026366413,0,1049843964
2610,2088284484,0,1049843964
2611,4203627753,0,1050303296
2612,740269154,0,1050303296
2613,4125420656,0,1050303296
2614,2168553474,0,1050303296
2615,2428145712,0,1050303296
2616,899234866,0,1050303296
2617,679700922,0,1050303296
2618,675888033,0,1050303296
2619,1853435067,0,1060099431
2620,4080944038,0,1060099431
2621,2007279414,0,1060099431
2622,1269035551,0,1060099431
2623,3309338938,0,1060099431
2624,3712070556,0,1060099431
2625,1203090081,0,1060988803
2626,2515441751,0,1060988803
2627,3100019876,0,1060988803
2628,216378107,0,1060988803
2629,3788896966,0,1060988803
2630,4032688818,0,1060988803
2631,426403871,0,1062984942
2632,2708122190,0,1062984942
2633,3118576636,0,1062984942
2634,2824024899,0,1062984942
2635,2165261948,0,1062984942
2636,498238691,0,1062984942
2637,2411120646,0,1064453408
2638,2077865887,0,1064453408
2639,1390707377,0,1064453408
2640,2142755647,0,1064453408
2641,986099040,0,1064453408
2642,3300948291,0,1064453408
2643,572892424,0,1064453408
2644,3315486330,0,1064453408
2645,3632072502,0,1064453408
2646,434091691,0,1066251866
2647,2900101189,0,1066251866
2648,2188481598,0,1066251866
2649,1175479323,0,1066251866
2650,4058857647,0,1066251866
2651,3248049500,0,1066251866
2652,1068118073,0,1066251866
2653,255609235,0,1066251866
2654,3412307751,0,1066251866
2655,3990432120,0,1066251866
2656,2144847927,0,1066251866
2657,840735277,0,1066251866
2658,4021240345,0,1066251866
2659,600398738,0,1066251866
2660,319112058,0,1066251866
2661,941988517,0,1066251866
2662,477591068,0,1066251866
2663,2926120767,0,1066251866
2664,1008195877,0,1066251866
2665,4038388081,0,1066372954
2666,3339637743,0,1066372954
2667,2901008831,0,1066372954
2668,1773230862,0,1066372954
2669,1155472355,0,1066372954
2670,3275248026,0,1066372954
2671,673098017,0,1068430193
2672,3849306291,0,1068430193
2673,952519340,0,1068430193
2674,2498491194,0,1068430193
2675,2073609284,0,1068430193
2676,2007279414,0,1068430193
2677,3842503102,0,1069845555
2678,64255702,0,1069845555
2679,238236954,0,1069845555
2680,2105385171,0,1069845555
2681,2674105773,0,1069845555
2682,1060035659,0,1069845555
2683,3068622773,0,1069845555
2684,3309338938,0,1071963586
2685,2149464820,0,1071963586
2686,268233790,0,1071963586
2687,2007279414,0,1071963586
2688,2073609284,0,1071963586
2689,3048578499,0,1071963586
2690,2693999668,0,1072640827
2691,1991249255,0,1072640827
2692,1628506913,0,1072640827
2693,2461534851,0,1072640827
2694,4061182012,0,1072640827
2695,86549210,0,1072640827
2696,1329734614,0,1073188652
2697,156790944,0,1073188652
2698,3232053960,0,1073188652
2699,2529072432,0,1073188652
2700,3198275968,0,1073188652
2701,1066708183,0,1073188652
2702,3496304945,0,1073519980
2703,67667689,0,1073519980
2704,1984807525,0,1073519980
2705,341636399,0,1073519980
2706,1953992165,0,1073519980
2707,1449252371,0,1073519980
2708,3838044081,0,1078537007
2709,1600413013,0,1078537007
2710,955398943,0,1078537007
2711,4289340738,0,1078537007
2712,2394399969,0,1078537007
2713,1425625542,0,1078537007
2714,288275775,0,1082691947
2715,3416872382,0,1082691947
2716,3680303526,0,1082691947
2717,3370398075,0,1082691947
2718,3569452467,0,1082691947
2719,94614992,0,1082691947
2720,419532466,0,1084319722
2721,3304691824,0,1084319722
2722,2639741116,0,1084319722
2723,1371103064,0,1084319722
2724,692075109,0,1084319722
2725,1047008495,0,1084319722
2726,1683297114,0,1084997316
2727,2608868276,0,1084997316
2728,554178639,0,1084997316
2729,2024782884,0,1084997316
2730,3180988532,0,1084997316
2731,730938870,0,1084997316
2732,3227214137,0,1085490219
2733,2808933304,0,1085490219
2734,4027440425,0,1085490219
2735,184937051,0,1085490219
2736,1256273578,0,1085490219
2737,364572656,0,1085490219
2738,3183605169,0,1087870025
2739,450130761,0,1087870025
2740,2354857659,0,1087870025
2741,1776393554,0,1087870025
2742,3049478456,0,1087870025
2743,2429675854,0,1087870025
2744,907302600,0,1091610794
2745,955398943,0,1091610794
2746,2529072432,0,1091610794
2747,633659090,0,1091610794
2748,2130616732,0,1091610794
2749,1361307272,0,1091610794
2750,1902753965,0,1094788037
2751,1076364848,0,1094788037
2752,2007279414,0,1094788037
2753,1269035551,0,1094788037
2754,1203717384,0,1094788037
2755,2149464820,0,1094788037
2756,705007381,0,1095850255
2757,2627817703,0,1095850255
2758,2345709954,0,1095850255
2759,650247487,0,1095850255
2760,3698848785,0,1095850255
2761,1679095679,0,1095850255
2762,843844488,0,1095850255
2763,1444583217,0,1101972092
2764,640279319,0,1101972092
2765,587628640,0,1101972092
2766,897667289,0,1101972092
2767,1580455386,0,1101972092
2768,2805037878,0,1101972092
2769,955398943,0,1111951186
2770,1532377761,0,1111951186
2771,3632072502,0,1111951186
2772,2142755647,0,1111951186
2773,3565166403,0,1111951186
2774,1120641064,0,1111951186
2775,721858430,0,1112792616
2776,2001150138,0,1112792616
2777,2536189879,0,1112792616
2778,1500022724,0,1112792616
2779,1359710437,0,1112792616
2780,1695480317,0,1112792616
2781,341911370,0,1112792616
2782,633659090,0,1112792616
2783,229928069,0,1112792616
2784,3968395368,0,1112792616
2785,821546192,0,1112792616
2786,1919281202,0,1112792616
2787,2118802492,0,1112792616
2788,572892424,0,1112899728
2789,3838044081,0,1112899728
2790,3637523569,0,1112899728
2791,645163767,0,1112899728
2792,978829373,0,1112899728
2793,955398943,0,1112899728
2794,1361307272,0,1114548338
2795,771676713,0,1114548338
2796,544580953,0,1114548338
2797,1569838328,0,1114548338
2798,2554291574,0,1114548338
2799,2529072432,0,1114548338
2800,955398943,0,1115995297
2801,2793561755,0,1115995297
2802,2717718620,0,1115995297
2803,1600413013,0,1115995297
2804,2529072432,0,1115995297
2805,51076977,0,1115995297
2806,782736846,0,1119929505
2807,4152301247,0,1119929505
2808,1525541504,0,1119929505
2809,604416374,0,1119929505
2810,3764710330,0,1119929505
2811,494609171,0,1119929505
2812,144722539,0,1138996450
2813,3147545008,0,1138996450
2814,947037427,0,1138996450
2815,3059533716,0,1138996450
2816,1314114792,0,1138996450
2817,1992220874,0,1138996450
2818,3794166180,0,1138996450
2819,1872513976,0,1138996450
2820,3004272047,0,1138996450
2821,1379273008,0,1141805584
2822,955398943,0,1141805584
2823,140336062,0,1141805584
2824,1442089227,0,1141805584
2825,3472930517,0,1141805584
2826,1945597998,0,1141805584
2827,1441694898,0,1141805584
2828,2401458775,0,1144686688
2829,4025232349,0,1144686688
2830,2645301517,0,1144686688
2831,2652552299,0,1144686688
2832,1458906695,0,1144686688
2833,711904904,0,1144686688
2834,3726974662,0,1148091006
2835,1635880727,0,1148091006
2836,1539526655,0,1148091006
2837,1784350323,0,1148091006
2838,3616651322,0,1148091006
2839,4182481615,0,1148091006
2840,1361307272,0,1150855279
2841,1604908519,0,1150855279
2842,633659090,0,1150855279
2843,907302600,0,1150855279
2844,2529072432,0,1150855279
2845,2650542682,0,1150855279
2846,1590675258,0,1151239535
2847,2494196199,0,1151239535
2848,578037803,0,1151239535
2849,3588664375,0,1151239535
2850,1426337764,0,1151239535
2851,1520335024,0,1151239535
2852,251270222,0,1151239535
2853,93291131,0,1151239535
2854,36941495,0,1151239535
2855,1389265162,0,1151239535
2856,3803058898,0,1151239535
2857,755780811,0,1151239535
2858,3306000381,0,1151239535
2859,1544642235,0,1151239535
2860,1171957515,0,1151239535
2861,3263953277,0,1151239535
2862,2824024899,0,1151239535
2863,3331152144,0,1151239535
2864,3663891590,0,1151239535
2865,2153037761,0,1151239535
2866,1372348184,0,1151239535
2867,3679966356,0,1151239535
2868,2219144892,0,1154164776
2869,1404500601,0,1154164776
2870,1448086840,0,1154164776
2871,3462111166,0,1154164776
2872,2621889209,0,1154164776
2873,2166119628,0,1154164776
2874,1681658774,0,1161695480
2875,1066191630,0,1161695480
2876,551895988,0,1161695480
2877,3524314596,0,1161695480
2878,4090461312,0,1161695480
2879,1486919469,0,1161695480
2880,2586610989,0,1162467941
2881,2679948755,0,1162467941
2882,483049188,0,1162467941
2883,594975095,0,1162467941
2884,2472458349,0,1162467941
2885,2679948755,0,1162467941
2886,3353105116,0,1162467941
2887,3793452317,0,1162995930
2888,3643004825,0,1162995930
2889,1732400671,0,1162995930
2890,130281276,0,1162995930
2891,4198728308,0,1162995930
2892,1133385189,0,1162995930
2893,2806565970,0,1162995930
2894,2660106561,0,1174496191
2895,2910886085,0,1174496191
2896,955692500,0,1174496191
2897,4142633382,0,1174496191
2898,1332759137,0,1174924783
2899,2535249867,0,1174924783
2900,829096016,0,1174924783
2901,2285963249,0,1174924783
2902,2078674354,0,1174924783
2903,4267908091,0,1174924783
2904,3509100603,0,1181399405
2905,4203627753,0,1181399405
2906,3984042837,0,1181399405
2907,1845786756,0,1181399405
2908,581559015,0,1181399405
2909,61186519,0,1181399405
2910,2153037761,0,1185909505
2911,4231641706,0,1185909505
2912,1613671569,0,1185909505
2913,2038842201,0,1185909505
2914,3667618471,0,1185909505
2915,4364520,0,1185909505
2916,3100616465,0,1185909505
2917,1550049026,0,1185909505
2918,937969852,0,1185909505
2919,1407801833,0,1186306562
2920,2007279414,0,1186306562
2921,1076364848,0,1186306562
2922,268233790,0,1186306562
2923,2073609284,0,1186306562
2924,1269035551,0,1186306562
2925,386736334,0,1186383301
2926,2144847927,0,1186383301
2927,836475546,0,1186383301
2928,2269110763,0,1186383301
2929,4121425072,0,1186383301
2930,3096337166,0,1186383301
2931,2688524160,0,1186383301
2932,2011797216,0,1191065441
2933,1812388516,0,1191065441
2934,3223189854,0,1191065441
2935,1533609818,0,1191065441
2936,2380117374,0,1191065441
2937,3598553657,0,1191065441
2938,3888550683,0,1193753309
2939,3047285147,0,1193753309
2940,939765972,0,1193753309
2941,3480624055,0,1193753309
2942,989895313,0,1193753309
2943,1249778557,0,1193753309
2944,3340530619,0,1193753309
2945,1786302939,0,1193753309
2946,402856544,0,1193753309
2947,221664601,0,1193753309
2948,2375103731,0,1194867611
2949,2806565970,0,1194867611
2950,3374363087,0,1194867611
2951,2719491342,0,1194867611
2952,3863879024,0,1194867611
2953,2115491671,0,1196973493
2954,130493588,0,1196973493
2955,1189005464,0,1196973493
2956,426403871,0,1196973493
2957,3790866767,0,1196973493
2958,3864843980,0,1196973493
2959,2489566262,0,1201125575
2960,2280892735,0,1201125575
2961,1596190412,0,1201125575
2962,2328961855,0,1201125575
2963,1228413502,0,1201125575
2964,496131340,0,1201125575
2965,1379101853,0,1201984883
2966,3577652785,0,1201984883
2967,3810748556,0,1201984883
2968,3527147387,0,1201984883
2969,3361087612,0,1201984883
2970,1214819792,0,1201984883
2971,3716036142,0,1201984883
2972,3857367648,0,1201984883
2973,3335153331,0,1206686094
2974,4155943997,0,1206686094
2975,619666754,0,1206686094
2976,1946764368,0,1206686094
2977,1946764368,0,1206686094
2978,1159050153,0,1206686094
2979,3335153331,0,1206686094
2980,4155943997,0,1206686094
2981,1159050153,0,1206686094
2982,619666754,0,1206686094
2983,4070503980,0,1206686094
2984,2517768885,0,1208562840
2985,2520708953,0,1208562840
2986,2008322528,0,1208562840
2987,3036332464,0,1208562840
2988,3008017580,0,1208562840
2989,2892041085,0,1208562840
2990,1404633374,0,1208562840
2991,1473914288,0,1210507520
2992,968466974,0,1210507520
2993,3241864350,0,1210507520
2994,1407744396,0,1210507520
2995,2825386316,0,1210507520
2996,3124721005,0,1210507520
2997,955398943,0,1210932037
2998,2529072432,0,1210932037
2999,1390707377,0,1210932037
3000,1532377761,0,1210932037
3001,3735101795,0,1210932037
3002,3565166403,0,1210932037
3003,2125287197,0,1210932037
3004,559618821,0,1214698655
3005,2806565970,0,1214698655
3006,2652552299,0,1214698655
3007,2265007148,0,1214698655
3008,353933726,0,1214698655
3009,711904904,0,1214698655
3010,3964060639,0,1214698655
3011,176458041,0,1214698655
3012,635799819,0,1214698655
3013,2421414250,0,1219372694
3014,4199917972,0,1219372694
3015,3859818831,0,1219372694
3016,2507715258,0,1219372694
3017,1449780858,0,1219372694
3018,1654106477,0,1219372694
3019,1582951351,0,1219372694
3020,952519340,0,1220061846
3021,2149464820,0,1220061846
3022,2007279414,0,1220061846
3023,1816813281,0,1220061846
3024,2073609284,0,1220061846
3025,2498491194,0,1220061846
3026,268233790,0,1220061846
3027,3173191456,0,1220188351
3028,827394707,0,1220188351
3029,3454377311,0,1220188351
3030,4252287704,0,1220188351
3031,1754464325,0,1220188351
3032,3603111897,0,1221391751
3033,908427583,0,1221391751
3034,1541614804,0,1221391751
3035,3406437144,0,1221391751
3036,510687100,0,1221391751
3037,2489333364,0,1221391751
3038,4091868183,0,1221659619
3039,815715465,0,1221659619
3040,1967903028,0,1221659619
3041,3203638855,0,1221659619
3042,3367174753,0,1221659619
3043,179170940,0,1221659619
3044,3276213471,0,1227878272
3045,955398943,0,1227878272
3046,1600413013,0,1227878272
3047,3621854275,0,1227878272
3048,2765362727,0,1227878272
3049,2374444123,0,1227878272
3050,3358064160,0,1227878272
3051,3183605169,0,1227878272
3052,1926323783,0,1227878272
3053,2414358105,0,1233124121
3054,2522610844,0,1233124121
3055,2045147782,0,1233124121
3056,3017074183,0,1233124121
3057,955398943,0,1233124121
3058,2010667544,0,1236967132
3059,2824024899,0,1236967132
3060,2150848115,0,1236967132
3061,13620896,0,1236967132
3062,834360181,0,1236967132
3063,1390707377,0,1237612088
3064,955398943,0,1237612088
3065,3802870894,0,1237612088
3066,2529072432,0,1237612088
3067,3938809089,0,1237612088
3068,1600413013,0,1237612088
3069,1532377761,0,1237612088
3070,443117188,0,1244880349
3071,1270829015,0,1244880349
3072,1832462541,0,1244880349
3073,529297758,0,1244880349
3074,3802870894,0,1244880349
3075,2782403445,0,1244880349
3076,1950690638,0,1244880349
3077,2801788819,0,1251857185
3078,1364587311,0,1251857185
3079,84306188,0,1251857185
3080,2749567415,0,1251857185
3081,3615755136,0,1251857185
3082,588843412,0,1251857185
3083,2000752208,0,1256698929
3084,1342275913,0,1256698929
3085,965748273,0,1256698929
3086,1720699455,0,1256698929
3087,1117966805,0,1256698929
3088,2145223158,0,1256698929
3089,2394399969,0,1258740073
3090,2264041858,0,1258740073
3091,2740270294,0,1258740073
3092,1600413013,0,1258740073
3093,1082833698,0,1258740073
3094,1829625839,0,1258740073
3095,3081841508,0,1260240845
3096,3883069165,0,1260240845
3097,2691131073,0,1260240845
3098,3677554347,0,1260240845
3099,72576587,0,1260240845
3100,2512804658,0,1260240845
3101,971510596,0,1261451506
3102,360800244,0,1261451506
3103,1748310329,0,1261451506
3104,4239959392,0,1261451506
3105,4054237882,0,1261451506
3106,786960145,0,1261451506
3107,1442729750,0,1261451506
3108,4242816413,0,1266271629
3109,130493588,0,1266271629
3110,3022634670,0,1266271629
3111,3199229320,0,1266271629
3112,2824024899,0,1266271629
3113,486546531,0,1266271629
3114,2437756221,0,1269929715
3115,3331186835,0,1269929715
3116,1407189994,0,1269929715
3117,827868550,0,1269929715
3118,2698678033,0,1269929715
3119,2298040175,0,1269929715
3120,2803381523,0,1269929715
3121,3731945988,0,1270740692
3122,1096831542,0,1270740692
3123,2429675854,0,1270740692
3124,3930077968,0,1270740692
3125,2575078889,0,1270740692
3126,98978060,0,1270740692
3127,1776393554,0,1270740692
3128,1222992905,0,1278116367
3129,1600413013,0,1278116367
3130,2354557848,0,1278116367
3131,2867445361,0,1278116367
3132,587628640,0,1278116367
3133,1278585786,0,1278116367
3134,3231667776,0,1278116367
3135,897667289,0,1278116367
3136,3568507739,0,1278116367
3137,606856804,0,1278116367
3138,1776797476,0,1279721997
3139,3922480541,0,1279721997
3140,3312315763,0,1279721997
3141,4002702641,0,1279721997
3142,1065213296,0,1279721997
3143,753115138,0,1279721997
3144,772123111,0,1294883948
3145,234496454,0,1294883948
3146,1932611639,0,1294883948
3147,3109208257,0,1294883948
3148,3621868055,0,1294883948
3149,1438895605,0,1298181835
3150,2012870396,0,1298181835
3151,1060275544,0,1298181835
3152,1065552764,0,1298181835
3153,273737036,0,1298181835
3154,3779243813,0,1298181835
3155,4030670573,0,1299218981
3156,3425809914,0,1299218981
3157,3048578499,0,1299218981
3158,3849306291,0,1299218981
3159,2007279414,0,1299218981
3160,1850381877,0,1299218981
3161,2498491194,0,1299218981
3162,1844176380,0,1299218981
3163,2073609284,0,1299218981
3164,3096327312,0,1313619105
3165,2585323353,0,1313619105
3166,2459850460,0,1313619105
3167,3047285147,0,1313619105
3168,1606038564,0,1313619105
3169,3186605940,0,1313619105
3170,2529072432,0,1315245132
3171,1641491432,0,1315245132
3172,3980859647,0,1315245132
3173,955398943,0,1315245132
3174,795973226,0,1315245132
3175,1926323783,0,1317057097
3176,4136385770,0,1317057097
3177,3276213471,0,1317057097
3178,955398943,0,1317057097
3179,2030801280,0,1317057097
3180,1600413013,0,1317057097
3181,2937515293,0,1317928829
3182,1262111436,0,1317928829
3183,236468864,0,1317928829
3184,3978290343,0,1317928829
3185,4071751701,0,1317928829
3186,1660158596,0,1317928829
3187,2246974842,0,1319081165
3188,2232471778,0,1319081165
3189,2687552559,0,1319081165
3190,523027576,0,1319081165
3191,798684088,0,1319081165
3192,1936176656,0,1319081165
3193,4232519602,0,1322959747
3194,1597380017,0,1322959747
3195,14945235,0,1322959747
3196,404595428,0,1322959747
3197,823015621,0,1322959747
3198,799782433,0,1322959747
3199,2085386112,0,1325052851
3200,3982727529,0,1325052851
3201,2760644804,0,1325052851
3202,2153037761,0,1325052851
3203,944759264,0,1325052851
3204,3406775761,0,1325052851
3205,3022634670,0,1325052851
3206,3331152144,0,1325052851
3207,2114371180,0,1325976285
3208,393416610,0,1325976285
3209,2752772467,0,1325976285
3210,4160048540,0,1325976285
3211,1479087506,0,1325976285
3212,4041609284,0,1325976285
3213,1746528134,0,1325976285
3214,283380244,0,1326846562
3215,1276245294,0,1326846562
3216,2834404806,0,1326846562
3217,1777221958,0,1326846562
3218,4037512717,0,1326846562
3219,2086304881,0,1326846562
3220,1435127635,0,1326846562
3221,1222668744,0,1326846562
3222,1777221958,0,1326846562
3223,2182026424,0,1326846562
3224,2693186870,0,1326846562
3225,4264461482,0,1326846562
3226,1150650235,0,1326846562
3227,2018044116,0,1326846562
3228,1828726073,0,1326846562
3229,844187980,0,1326846562
3230,1436872418,0,1326846562
3231,2058534577,0,1326846562
3232,808122386,0,1329344819
3233,1749744109,0,1329344819
3234,3039787932,0,1329344819
3235,1333395072,0,1329344819
3236,813746591,0,1329344819
3237,1291254373,0,1329344819
3238,4157898359,0,1329344819
3239,1662125407,0,1329344819
3240,741913828,0,1329344819
3241,626312019,0,1330552944
3242,152418051,0,1330552944
3243,899234866,0,1330552944
3244,3984042837,0,1330552944
3245,4203627753,0,1330552944
3246,61186519,0,1330552944
3247,705007381,0,1336664122
3248,863669353,0,1336664122
3249,3150441220,0,1336664122
3250,151676688,0,1336664122
3251,790687673,0,1336664122
3252,2721696840,0,1336664122
3253,1390707377,0,1336664122
3254,445373500,0,1336664122
3255,58273774,0,1336664122
3256,2805037878,0,1336664122
3257,4040500582,0,1336715369
3258,3121309854,0,1336715369
3259,3901098555,0,1336715369
3260,4020924115,0,1336715369
3261,2078652440,0,1336715369
3262,1485712807,0,1336715369
3263,4184356373,0,1336715369
3264,1949729672,0,1336715369
3265,2216645281,0,1336715369
3266,659578618,0,1338460474
3267,955398943,0,1338460474
3268,1333552095,0,1338460474
3269,1120274880,0,1338460474
3270,1453755094,0,1338460474
3271,2776927174,0,1338460474
3272,3175031640,0,1338460474
3273,2605913428,0,1338460474
3274,3798356241,0,1341260655
3275,1100226557,0,1341260655
3276,4132227015,0,1341260655
3277,1647257656,0,1341260655
3278,617788282,0,1341260655
3279,300236626,0,1341260655
3280,2118368309,0,1342404851
3281,3327259603,0,1342404851
3282,3003433560,0,1342404851
3283,834360181,0,1342404851
3284,2115491671,0,1342404851
3285,121684017,0,1342404851
3286,829602148,0,1344653000
3287,2324702108,0,1344653000
3288,940033316,0,1344653000
